cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
5.5226,5.5253,2023-02-13 12:10:19.446,Intermediário
5.5411,5.5428,2023-02-13 13:07:17.905,Intermediário
5.5554,5.5571,2023-02-13 13:07:17.912,Fechamento
5.5472,5.5499,2023-02-14 10:07:46.387,Abertura
5.5314,5.5331,2023-02-14 11:06:16.681,Intermediário
5.5358,5.5385,2023-02-14 12:03:16.701,Intermediário
5.5211,5.5238,2023-02-14 13:04:31.509,Intermediário
5.5178,5.5205,2023-02-14 13:04:31.517,Fechamento
5.5863,5.5875,2023-02-15 10:11:16.644,Abertura
5.5755,5.5782,2023-02-15 11:03:16.119,Intermediário
5.574,5.5768,2023-02-15 12:04:16.913,Intermediário
5.5798,5.5826,2023-02-15 13:10:05.927,Intermediário
5.5758,5.5785,2023-02-15 13:10:05.932,Fechamento
5.6023,5.604,2023-02-16 10:05:18.252,Abertura
5.6006,5.6023,2023-02-16 11:09:16.717,Intermediário
5.5964,5.5975,2023-02-16 12:07:17.604,Intermediário
5.5897,5.5924,2023-02-16 13:07:19.153,Intermediário
5.5944,5.5971,2023-02-16 13:07:19.16,Fechamento
5.5403,5.543,2023-02-17 10:07:16.443,Abertura
5.54,5.5428,2023-02-17 11:05:17.65,Intermediário
5.5205,5.5232,2023-02-17 12:11:16.639,Intermediário
5.5318,5.5345,2023-02-17 13:11:21.862,Intermediário
5.5438,5.5466,2023-02-17 13:11:21.869,Fechamento
5.5075,5.5091,2023-02-22 14:32:19.049,Abertura
5.4839,5.4866,2023-02-22 15:39:24.519,Intermediário
5.4952,5.4979,2023-02-22 15:39:24.527,Fechamento
5.4665,5.4687,2023-02-23 10:05:17.418,Abertura
5.4397,5.4424,2023-02-23 11:03:16.849,Intermediário
5.4347,5.4374,2023-02-23 12:07:17.567,Intermediário
5.4306,5.4333,2023-02-23 13:05:18.35,Intermediário
5.4378,5.4405,2023-02-23 13:05:18.359,Fechamento
5.4576,5.4603,2023-02-24 10:09:17.2,Abertura
5.4591,5.4618,2023-02-24 11:03:04.414,Intermediário
5.468,5.4697,2023-02-24 12:08:18.741,Intermediário
5.4696,5.4723,2023-02-24 13:10:55.21,Intermediário
5.4581,5.4608,2023-02-24 13:10:55.215,Fechamento
5.4885,5.4912,2023-02-27 10:07:53.446,Abertura
5.4948,5.4975,2023-02-27 11:02:37.475,Intermediário
5.4992,5.5004,2023-02-27 12:10:17.225,Intermediário
5.5069,5.5096,2023-02-27 13:11:43.006,Intermediário
5.5066,5.5093,2023-02-27 13:11:43.013,Fechamento
5.5224,5.5251,2023-02-28 10:04:18.278,Abertura
5.5199,5.5211,2023-02-28 11:04:19.052,Intermediário
5.5488,5.5505,2023-02-28 12:11:16.604,Intermediário
5.5328,5.5356,2023-02-28 13:11:19.189,Intermediário
5.5217,5.5244,2023-02-28 13:11:19.197,Fechamento
5.5591,5.5608,2023-03-01 10:11:17.26,Abertura
5.5545,5.5556,2023-03-01 11:04:45.169,Intermediário
5.5686,5.5703,2023-03-01 12:10:17.068,Intermediário
5.5448,5.5475,2023-03-01 13:07:21.391,Intermediário
5.5552,5.558,2023-03-01 13:07:21.4,Fechamento
5.5168,5.518,2023-03-02 10:06:16.918,Abertura
5.5186,5.5213,2023-03-02 11:04:17.314,Intermediário
5.5237,5.5248,2023-03-02 12:05:16.884,Intermediário
5.5181,5.5208,2023-03-02 13:09:37.92,Intermediário
5.5235,5.5262,2023-03-02 13:09:37.928,Fechamento
5.5179,5.5207,2023-03-03 10:04:16.639,Abertura
5.5135,5.5162,2023-03-03 11:08:17.173,Intermediário
5.5274,5.5301,2023-03-03 12:02:44.969,Intermediário
5.5227,5.5255,2023-03-03 13:04:25.955,Intermediário
5.5132,5.5159,2023-03-03 13:04:25.958,Fechamento
5.536,5.5387,2023-03-06 10:09:19.311,Abertura
5.5509,5.5531,2023-03-06 11:11:17.091,Intermediário
5.548,5.5497,2023-03-06 12:06:17.667,Intermediário
5.5219,5.5246,2023-03-06 13:06:23.935,Intermediário
5.5482,5.5509,2023-03-06 13:06:23.946,Fechamento
5.5255,5.5266,2023-03-07 10:09:18.118,Abertura
5.521,5.5232,2023-03-07 11:07:17.068,Intermediário
5.5349,5.5361,2023-03-07 12:08:16.928,Intermediário
5.5017,5.5044,2023-03-07 13:04:16.36,Intermediário
5.492,5.4948,2023-03-07 13:04:16.368,Fechamento
5.4463,5.449,2023-03-08 10:11:17.963,Abertura
5.427,5.4291,2023-03-08 11:04:16.974,Intermediário
5.4021,5.4038,2023-03-08 12:10:18.944,Intermediário
5.4005,5.4032,2023-03-08 13:08:39.385,Intermediário
5.4217,5.4244,2023-03-08 13:08:39.391,Fechamento
5.423,5.4257,2023-03-09 10:03:18.761,Abertura
5.4108,5.4135,2023-03-09 11:06:16.697,Intermediário
5.4326,5.4343,2023-03-09 12:05:17.143,Intermediário
5.4388,5.4415,2023-03-09 13:07:27.949,Intermediário
5.4258,5.4285,2023-03-09 13:07:27.955,Fechamento
5.504,5.5067,2023-03-10 10:07:17.261,Abertura
5.5131,5.5147,2023-03-10 11:08:16.791,Intermediário
5.5218,5.5229,2023-03-10 12:03:16.162,Intermediário
5.5157,5.5184,2023-03-10 13:04:39.309,Intermediário
5.5365,5.5393,2023-03-10 13:04:39.316,Fechamento
5.6356,5.6384,2023-03-13 10:08:21.415,Abertura
5.5962,5.5979,2023-03-13 11:09:17.323,Intermediário
5.5962,5.5989,2023-03-13 12:09:18.819,Intermediário
5.6195,5.6207,2023-03-13 13:07:19.828,Intermediário
5.6219,5.623,2023-03-13 13:07:19.847,Fechamento
5.6137,5.6164,2023-03-14 10:03:16.781,Abertura
5.5943,5.597,2023-03-14 11:11:16.875,Intermediário
5.6108,5.6125,2023-03-14 12:07:17.614,Intermediário
5.63,5.6328,2023-03-14 13:06:42.411,Intermediário
5.612,5.6148,2023-03-14 13:06:42.426,Fechamento
5.5794,5.5821,2023-03-15 10:09:16.809,Abertura
5.5801,5.5828,2023-03-15 11:03:17.092,Intermediário
5.5949,5.5976,2023-03-15 12:10:16.618,Intermediário
5.5889,5.5917,2023-03-15 13:10:23.368,Intermediário
5.5793,5.5821,2023-03-15 13:10:23.373,Fechamento
5.5993,5.6009,2023-03-16 10:11:17.324,Abertura
5.5974,5.6002,2023-03-16 11:04:16.356,Intermediário
5.6211,5.6238,2023-03-16 12:11:16.947,Intermediário
5.6112,5.615,2023-03-16 13:08:36.434,Intermediário
5.6154,5.6192,2023-03-16 13:08:36.441,Fechamento
5.579,5.5817,2023-03-17 10:05:16.519,Abertura
5.5983,5.601,2023-03-17 11:03:21.696,Intermediário
5.6098,5.612,2023-03-17 12:02:17.606,Intermediário
5.6185,5.6213,2023-03-17 13:06:41.597,Intermediário
5.6065,5.6093,2023-03-17 13:06:41.604,Fechamento
5.6255,5.6282,2023-03-20 10:03:18.584,Abertura
5.625,5.6277,2023-03-20 11:06:18.123,Intermediário
5.6165,5.6176,2023-03-20 12:10:16.596,Intermediário
5.6239,5.6261,2023-03-20 13:09:32.717,Intermediário
5.6243,5.6266,2023-03-20 13:09:32.724,Fechamento
5.6529,5.6541,2023-03-21 10:10:16.41,Abertura
5.6573,5.66,2023-03-21 11:07:17.211,Intermediário
5.6407,5.6419,2023-03-21 12:03:15.048,Intermediário
5.6484,5.6511,2023-03-21 13:02:26.888,Intermediário
5.6455,5.6482,2023-03-21 13:02:26.895,Fechamento
5.6674,5.6691,2023-03-22 10:05:16.593,Abertura
5.6829,5.6857,2023-03-22 11:02:16.652,Intermediário
5.6854,5.6882,2023-03-22 12:09:16.367,Intermediário
5.6752,5.678,2023-03-22 13:03:35.603,Intermediário
5.6795,5.6823,2023-03-22 13:03:35.608,Fechamento
5.6966,5.6994,2023-03-23 10:05:16.76,Abertura
5.7291,5.7308,2023-03-23 11:03:16.307,Intermediário
5.7431,5.7458,2023-03-23 12:07:16.719,Intermediário
5.7407,5.7435,2023-03-23 13:11:17.074,Intermediário
5.7289,5.7316,2023-03-23 13:11:17.083,Fechamento
5.7292,5.732,2023-03-24 10:06:17.313,Abertura
5.7079,5.7107,2023-03-24 11:02:16.708,Intermediário
5.6721,5.6749,2023-03-24 12:10:16.905,Intermediário
5.6494,5.6506,2023-03-24 13:10:20.862,Intermediário
5.6942,5.6954,2023-03-24 13:10:20.867,Fechamento
5.6303,5.6315,2023-03-27 10:09:20.998,Abertura
5.6331,5.6358,2023-03-27 11:05:16.759,Intermediário
5.645,5.6462,2023-03-27 12:09:19.877,Intermediário
5.6445,5.6473,2023-03-27 13:04:25.496,Intermediário
5.6416,5.6443,2023-03-27 13:04:25.505,Fechamento
5.6244,5.6261,2023-03-28 10:07:16.532,Abertura
5.5893,5.5921,2023-03-28 11:02:16.757,Intermediário
5.6021,5.6049,2023-03-28 12:11:16.539,Intermediário
5.5986,5.6013,2023-03-28 13:06:23.554,Intermediário
5.6082,5.611,2023-03-28 13:06:23.561,Fechamento
5.6038,5.6054,2023-03-29 10:10:16.977,Abertura
5.5779,5.5806,2023-03-29 11:11:16.597,Intermediário
5.5754,5.5776,2023-03-29 12:02:17.293,Intermediário
5.5636,5.5653,2023-03-29 13:03:45.811,Intermediário
5.5735,5.5751,2023-03-29 13:03:45.818,Fechamento
5.574,5.5756,2023-03-30 10:10:18.922,Abertura
5.6139,5.615,2023-03-30 11:11:16.355,Intermediário
5.5984,5.6001,2023-03-30 12:04:18.424,Intermediário
5.5746,5.5773,2023-03-30 13:11:18.577,Intermediário
5.584,5.5867,2023-03-30 13:11:18.582,Fechamento
5.5404,5.5421,2023-03-31 10:06:17.235,Abertura
5.5408,5.5435,2023-03-31 11:07:17.386,Intermediário
5.513,5.5152,2023-03-31 12:06:17.018,Intermediário
5.5116,5.5143,2023-03-31 13:03:22.565,Intermediário
5.5217,5.5244,2023-03-31 13:03:22.571,Fechamento
5.4992,5.5019,2023-04-03 10:11:17.902,Abertura
5.511,5.5127,2023-04-03 11:06:17.545,Intermediário
5.5081,5.5108,2023-04-03 12:04:17.603,Intermediário
5.5166,5.5193,2023-04-03 13:04:18.817,Intermediário
5.5132,5.5159,2023-04-03 13:04:18.827,Fechamento
5.5189,5.5216,2023-04-04 10:09:17.147,Abertura
5.5287,5.5304,2023-04-04 11:04:16.586,Intermediário
5.566,5.5687,2023-04-04 12:05:18.777,Intermediário
5.5712,5.5739,2023-04-04 13:04:34.45,Intermediário
5.5568,5.5595,2023-04-04 13:04:34.464,Fechamento
5.5361,5.5387,2023-04-05 10:02:17.182,Abertura
5.5031,5.5043,2023-04-05 11:05:16.641,Intermediário
5.5125,5.5136,2023-04-05 12:08:16.552,Intermediário
5.5036,5.5047,2023-04-05 13:05:17.526,Intermediário
5.5066,5.5078,2023-04-05 13:05:17.533,Fechamento
5.5233,5.526,2023-04-06 10:02:17.903,Abertura
5.5319,5.5336,2023-04-06 11:08:17.088,Intermediário
5.5238,5.5249,2023-04-06 12:04:16.704,Intermediário
5.5335,5.5362,2023-04-06 13:03:26.695,Intermediário
5.537,5.5397,2023-04-06 13:03:26.701,Fechamento
5.514,5.5166,2023-04-10 10:05:19.494,Abertura
5.5084,5.51,2023-04-10 11:04:17.796,Intermediário
5.5068,5.5095,2023-04-10 12:05:17.577,Intermediário
5.5092,5.5104,2023-04-10 13:06:33.049,Intermediário
5.5092,5.5104,2023-04-10 13:06:33.063,Fechamento
5.4897,5.4924,2023-04-11 10:05:17.046,Abertura
5.465,5.4676,2023-04-11 11:02:17.171,Intermediário
5.4584,5.4606,2023-04-11 12:05:18.026,Intermediário
5.4614,5.4641,2023-04-11 13:08:32.053,Intermediário
5.4648,5.4675,2023-04-11 13:08:32.067,Fechamento
5.4545,5.4556,2023-04-12 10:09:17.351,Abertura
5.427,5.4297,2023-04-12 11:02:17.545,Intermediário
5.4178,5.4189,2023-04-12 12:05:17.242,Intermediário
5.4254,5.4271,2023-04-12 13:06:18.927,Intermediário
5.436,5.4376,2023-04-12 13:06:18.938,Fechamento
5.4389,5.4406,2023-04-13 10:04:16.914,Abertura
5.4284,5.4305,2023-04-13 11:04:17.617,Intermediário
5.4173,5.4185,2023-04-13 12:08:16.816,Intermediário
5.4191,5.4202,2023-04-13 13:05:15.819,Intermediário
5.426,5.4272,2023-04-13 13:05:15.825,Fechamento
5.4404,5.442,2023-04-14 10:06:17.202,Abertura
5.4633,5.4655,2023-04-14 11:03:17.581,Intermediário
5.4559,5.4586,2023-04-14 12:09:17.275,Intermediário
5.4223,5.4239,2023-04-14 13:05:18.79,Intermediário
5.4285,5.4302,2023-04-14 13:05:18.797,Fechamento
5.3956,5.3982,2023-04-17 10:06:14.553,Abertura
5.4035,5.4062,2023-04-17 11:10:18.531,Intermediário
5.4044,5.4055,2023-04-17 12:10:16.238,Intermediário
5.3958,5.3985,2023-04-17 13:27:04.044,Intermediário
5.3927,5.3953,2023-04-17 13:27:04.05,Fechamento
5.4159,5.4185,2023-04-18 10:02:16.631,Abertura
5.4569,5.4595,2023-04-18 11:04:15.878,Intermediário
5.4482,5.4509,2023-04-18 12:11:16.028,Intermediário
5.4484,5.4501,2023-04-18 13:06:23.319,Intermediário
5.4421,5.4437,2023-04-18 13:06:23.327,Fechamento
5.5091,5.5103,2023-04-19 10:11:16.336,Abertura
5.5444,5.5471,2023-04-19 11:03:17.615,Intermediário
5.5233,5.525,2023-04-19 12:09:15.618,Intermediário
5.5324,5.5351,2023-04-19 13:05:45.75,Intermediário
5.526,5.5287,2023-04-19 13:05:45.757,Fechamento
5.5553,5.558,2023-04-20 10:10:18.589,Abertura
5.5434,5.546,2023-04-20 11:06:15.782,Intermediário
5.5343,5.537,2023-04-20 12:07:17.334,Intermediário
5.5281,5.5308,2023-04-20 13:06:23.979,Intermediário
5.5373,5.54,2023-04-20 13:06:23.988,Fechamento
5.5771,5.5798,2023-04-24 10:11:15.127,Abertura
5.5763,5.5789,2023-04-24 11:09:18.49,Intermediário
5.583,5.5857,2023-04-24 12:08:15.767,Intermediário
5.5713,5.5729,2023-04-24 13:11:39.721,Intermediário
5.5774,5.5791,2023-04-24 13:11:39.727,Fechamento
5.5471,5.5498,2023-04-25 10:06:16.043,Abertura
5.5847,5.5874,2023-04-25 11:02:16.48,Intermediário
5.5638,5.5665,2023-04-25 12:02:15.945,Intermediário
5.5478,5.5495,2023-04-25 13:06:29.379,Intermediário
5.5496,5.5512,2023-04-25 13:06:29.387,Fechamento
5.5985,5.6001,2023-04-26 10:06:16.46,Abertura
5.6174,5.6201,2023-04-26 11:06:16.81,Intermediário
5.577,5.5792,2023-04-26 12:03:15.375,Intermediário
5.577,5.5797,2023-04-26 13:09:29.773,Intermediário
5.5885,5.5912,2023-04-26 13:09:29.782,Fechamento
5.5283,5.531,2023-04-27 10:03:15.995,Abertura
5.5257,5.5274,2023-04-27 11:04:51.597,Intermediário
5.5102,5.5124,2023-04-27 12:09:16.341,Intermediário
5.5197,5.5219,2023-04-27 13:02:22.635,Intermediário
5.5224,5.5245,2023-04-27 13:02:22.639,Fechamento
5.4778,5.4804,2023-04-28 10:09:16.022,Abertura
5.5028,5.5055,2023-04-28 11:02:16.452,Intermediário
5.5225,5.5252,2023-04-28 12:09:15.907,Intermediário
5.5259,5.5271,2023-04-28 13:06:19.077,Intermediário
5.5196,5.5208,2023-04-28 13:06:19.082,Fechamento
5.5022,5.5049,2023-05-02 10:03:18.189,Abertura
5.4974,5.4995,2023-05-02 11:07:16.991,Intermediário
5.5352,5.5379,2023-05-02 12:08:16.945,Intermediário
5.5439,5.5465,2023-05-02 13:10:18.395,Intermediário
5.5337,5.5362,2023-05-02 13:10:18.402,Fechamento
5.563,5.5657,2023-05-03 10:10:15.926,Abertura
5.5413,5.544,2023-05-03 11:09:16.076,Intermediário
5.5354,5.5381,2023-05-03 12:10:17.599,Intermediário
5.5382,5.5409,2023-05-03 13:02:19.826,Intermediário
5.5474,5.5501,2023-05-03 13:02:19.835,Fechamento
5.4839,5.4855,2023-05-04 10:09:16.189,Abertura
5.5349,5.5375,2023-05-04 11:11:16.08,Intermediário
5.5189,5.52,2023-05-04 12:02:17.496,Intermediário
5.5246,5.5257,2023-05-04 13:04:49.817,Intermediário
5.515,5.5162,2023-05-04 13:04:49.822,Fechamento
5.4762,5.4773,2023-05-05 10:05:17.411,Abertura
5.4607,5.4618,2023-05-05 11:10:16.833,Intermediário
5.4629,5.4655,2023-05-05 12:11:16.378,Intermediário
5.4621,5.4648,2023-05-05 13:05:21.272,Intermediário
5.4773,5.48,2023-05-05 13:05:21.278,Fechamento
5.4708,5.4735,2023-05-08 10:07:18.437,Abertura
5.4864,5.4891,2023-05-08 11:09:16.872,Intermediário
5.4607,5.4634,2023-05-08 12:03:18.416,Intermediário
5.4999,5.5025,2023-05-08 13:02:22.307,Intermediário
5.4748,5.4775,2023-05-08 13:02:22.317,Fechamento
5.4994,5.5021,2023-05-09 10:11:17.655,Abertura
5.4728,5.4754,2023-05-09 11:03:17.577,Intermediário
5.4834,5.4845,2023-05-09 12:07:16.673,Intermediário
5.4523,5.4549,2023-05-09 13:08:21.779,Intermediário
5.4756,5.4783,2023-05-09 13:08:21.788,Fechamento
5.4433,5.4459,2023-05-10 10:08:16.844,Abertura
5.4401,5.4418,2023-05-10 11:08:17.119,Intermediário
5.4416,5.4442,2023-05-10 12:09:17.171,Intermediário
5.4317,5.4344,2023-05-10 13:03:19.22,Intermediário
5.4312,5.4338,2023-05-10 13:03:19.227,Fechamento
5.4359,5.4371,2023-05-11 10:02:20.012,Abertura
5.4223,5.425,2023-05-11 11:08:16.593,Intermediário
5.4296,5.4307,2023-05-11 12:07:16.71,Intermediário
5.4083,5.411,2023-05-11 13:09:27.751,Intermediário
5.4232,5.4258,2023-05-11 13:09:27.758,Fechamento
5.3645,5.3671,2023-05-12 10:09:16.375,Abertura
5.348,5.3506,2023-05-12 11:03:15.89,Intermediário
5.3487,5.3513,2023-05-12 12:11:15.649,Intermediário
5.3459,5.3485,2023-05-12 13:06:02.793,Intermediário
5.3427,5.3453,2023-05-12 13:06:02.799,Fechamento
5.3332,5.3358,2023-05-15 10:02:18.643,Abertura
5.3549,5.3575,2023-05-15 11:10:16.995,Intermediário
5.3312,5.3324,2023-05-15 12:11:15.532,Intermediário
5.3335,5.3361,2023-05-15 13:04:38.271,Intermediário
5.3373,5.34,2023-05-15 13:04:38.278,Fechamento
5.3455,5.3481,2023-05-16 10:04:16.717,Abertura
5.3294,5.332,2023-05-16 11:02:15.741,Intermediário
