cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
3.9369,3.9386,2017-01-19 12:09:31.109,Intermediário
3.9461,3.9472,2017-01-19 13:08:52.5,Intermediário
3.9488,3.9499,2017-01-19 13:08:52.51,Fechamento
3.9284,3.9294,2017-01-20 10:04:29.074,Abertura
3.9239,3.9249,2017-01-20 11:02:35.599,Intermediário
3.917,3.9193,2017-01-20 12:04:29.52,Intermediário
3.9211,3.9221,2017-01-20 13:13:39.168,Intermediário
3.9261,3.9272,2017-01-20 13:13:39.174,Fechamento
3.9307,3.9328,2017-01-23 10:08:31.336,Abertura
3.9311,3.9338,2017-01-23 11:04:28.095,Intermediário
3.9324,3.9335,2017-01-23 12:04:31.396,Intermediário
3.9421,3.9444,2017-01-23 13:12:54.926,Intermediário
3.9371,3.9394,2017-01-23 13:12:54.933,Fechamento
3.9429,3.9443,2017-01-24 10:07:32.921,Abertura
3.9306,3.9326,2017-01-24 11:06:38.544,Intermediário
3.9429,3.944,2017-01-24 12:10:46.465,Intermediário
3.948,3.9494,2017-01-24 13:09:02.639,Intermediário
3.95,3.9514,2017-01-24 13:09:02.65,Fechamento
3.9871,3.9904,2017-01-25 10:10:43.516,Abertura
3.9894,3.9918,2017-01-25 11:08:47.475,Intermediário
3.983,3.9849,2017-01-25 12:15:02.557,Intermediário
3.9806,3.9823,2017-01-25 13:11:24.64,Intermediário
3.9836,3.9853,2017-01-25 13:11:24.662,Fechamento
3.9983,4.001,2017-01-26 10:05:38.167,Abertura
3.9995,4.0012,2017-01-26 11:09:28.551,Intermediário
3.9997,4.0017,2017-01-26 12:07:31.411,Intermediário
4.0033,4.0052,2017-01-26 13:04:31.834,Intermediário
3.9989,4.0009,2017-01-26 13:04:31.844,Fechamento
3.9696,3.9723,2017-01-27 10:06:35.676,Abertura
3.9679,3.969,2017-01-27 11:10:50.081,Intermediário
3.9567,3.9584,2017-01-27 12:02:36.452,Intermediário
3.9551,3.9584,2017-01-27 13:08:38.926,Intermediário
3.9674,3.9707,2017-01-27 13:08:38.93,Fechamento
3.9328,3.9349,2017-01-30 10:04:36.138,Abertura
3.9207,3.9218,2017-01-30 11:03:37.4,Intermediário
3.9155,3.9166,2017-01-30 12:05:48.362,Intermediário
3.9055,3.9075,2017-01-30 13:11:37.649,Intermediário
3.9181,3.9201,2017-01-30 13:11:37.661,Fechamento
3.8769,3.8779,2017-01-31 10:07:29.133,Abertura
3.9102,3.9119,2017-01-31 11:10:38.871,Intermediário
3.9102,3.9122,2017-01-31 12:05:36.213,Intermediário
3.9252,3.9272,2017-01-31 13:08:43.581,Intermediário
3.9196,3.9216,2017-01-31 13:08:43.585,Fechamento
3.9671,3.9697,2017-02-01 10:08:29.805,Abertura
3.9655,3.9672,2017-02-01 11:04:27.537,Intermediário
3.9853,3.987,2017-02-01 12:02:30.995,Intermediário
3.995,3.9973,2017-02-01 13:05:55.812,Intermediário
3.9794,3.9818,2017-02-01 13:05:55.817,Fechamento
3.9636,3.9653,2017-02-02 10:09:29.668,Abertura
3.9082,3.9102,2017-02-02 11:07:30.973,Intermediário
3.9192,3.9203,2017-02-02 12:10:36.815,Intermediário
3.9192,3.9212,2017-02-02 13:12:12.935,Intermediário
3.9162,3.9182,2017-02-02 13:12:12.939,Fechamento
3.9133,3.9153,2017-02-03 10:06:36.735,Abertura
3.9138,3.9164,2017-02-03 11:02:35.486,Intermediário
3.8859,3.8879,2017-02-03 12:04:28.692,Intermediário
3.8868,3.8888,2017-02-03 13:09:11.341,Intermediário
3.8981,3.9001,2017-02-03 13:09:11.345,Fechamento
3.8831,3.8851,2017-02-06 10:04:31.576,Abertura
3.8887,3.891,2017-02-06 11:08:34.738,Intermediário
3.8882,3.8902,2017-02-06 12:11:38.386,Intermediário
3.8789,3.8809,2017-02-06 13:06:01.021,Intermediário
3.8801,3.8821,2017-02-06 13:06:01.029,Fechamento
3.8759,3.8776,2017-02-07 10:11:41.439,Abertura
3.8691,3.8727,2017-02-07 11:11:52.98,Intermediário
3.866,3.8683,2017-02-07 12:07:31.718,Intermediário
3.8787,3.8807,2017-02-07 13:08:50.537,Intermediário
3.8756,3.8776,2017-02-07 13:08:50.541,Fechamento
3.9026,3.9044,2017-02-08 10:09:30.457,Abertura
3.9028,3.9039,2017-02-08 11:08:32.348,Intermediário
3.91,3.912,2017-02-08 12:06:36.436,Intermediário
3.9134,3.9145,2017-02-08 13:08:38.805,Intermediário
3.9138,3.915,2017-02-08 13:08:38.814,Fechamento
3.9136,3.9156,2017-02-09 10:05:41.428,Abertura
3.9155,3.9165,2017-02-09 11:08:33.326,Intermediário
3.9158,3.9171,2017-02-09 12:07:31.267,Intermediário
3.9146,3.9169,2017-02-09 13:04:29.034,Intermediário
3.9095,3.9118,2017-02-09 13:04:29.047,Fechamento
3.8815,3.8832,2017-02-10 10:06:34.504,Abertura
3.8733,3.8753,2017-02-10 11:03:39.576,Intermediário
3.8802,3.8813,2017-02-10 12:09:26.999,Intermediário
3.8865,3.8882,2017-02-10 13:05:48.217,Intermediário
3.8824,3.8841,2017-02-10 13:05:48.228,Fechamento
3.9062,3.9082,2017-02-13 10:10:47.779,Abertura
3.9041,3.9054,2017-02-13 11:06:40.629,Intermediário
3.8976,3.8993,2017-02-13 12:05:41.927,Intermediário
3.891,3.893,2017-02-13 13:10:48.803,Intermediário
3.8936,3.8956,2017-02-13 13:10:48.817,Fechamento
3.8643,3.8663,2017-02-14 10:08:29.09,Abertura
3.864,3.8657,2017-02-14 11:07:31.913,Intermediário
3.8647,3.8657,2017-02-14 12:08:29.771,Intermediário
3.8659,3.867,2017-02-14 13:03:13.859,Intermediário
3.8645,3.8656,2017-02-14 13:03:13.887,Fechamento
3.8222,3.8245,2017-02-15 10:11:36.226,Abertura
3.8187,3.8204,2017-02-15 11:03:32.099,Intermediário
3.8265,3.8282,2017-02-15 12:08:31.085,Intermediário
3.8094,3.8117,2017-02-15 13:06:08.272,Intermediário
3.8192,3.8215,2017-02-15 13:06:08.276,Fechamento
3.8138,3.8155,2017-02-16 10:11:42.605,Abertura
3.8084,3.8101,2017-02-16 11:04:28.062,Intermediário
3.8062,3.8084,2017-02-16 12:07:29.139,Intermediário
3.8166,3.8186,2017-02-16 13:08:26.168,Intermediário
3.813,3.815,2017-02-16 13:08:26.172,Fechamento
3.8276,3.8287,2017-02-17 10:03:32.322,Abertura
3.8374,3.8391,2017-02-17 11:03:33.212,Intermediário
3.857,3.8586,2017-02-17 12:11:35.511,Intermediário
3.8545,3.8565,2017-02-17 13:08:02.402,Intermediário
3.8436,3.8455,2017-02-17 13:08:02.407,Fechamento
3.8583,3.86,2017-02-20 10:07:40.379,Abertura
3.8585,3.8605,2017-02-20 11:03:36.564,Intermediário
3.8511,3.8543,2017-02-20 12:07:34.222,Intermediário
3.847,3.849,2017-02-20 13:08:26.661,Intermediário
3.8557,3.8576,2017-02-20 13:08:26.676,Fechamento
3.8478,3.8495,2017-02-21 10:05:38.02,Abertura
3.8432,3.8442,2017-02-21 11:11:42.434,Intermediário
3.8484,3.8501,2017-02-21 12:03:36.441,Intermediário
3.8584,3.86,2017-02-21 13:11:26.362,Intermediário
3.86,3.8616,2017-02-21 13:11:26.366,Fechamento
3.8434,3.8448,2017-02-22 10:04:32.246,Abertura
3.8408,3.8419,2017-02-22 11:02:32.031,Intermediário
3.8335,3.8355,2017-02-22 12:08:29.907,Intermediário
3.8325,3.8341,2017-02-22 13:08:01.373,Intermediário
3.8393,3.841,2017-02-22 13:08:01.394,Fechamento
3.8301,3.8315,2017-02-23 10:03:33.062,Abertura
3.8209,3.8223,2017-02-23 11:03:32.25,Intermediário
3.8393,3.8407,2017-02-23 12:04:27.014,Intermediário
3.842,3.844,2017-02-23 13:04:25.561,Intermediário
3.8434,3.8454,2017-02-23 13:04:25.564,Fechamento
3.8744,3.8764,2017-02-24 10:11:36.543,Abertura
3.8957,3.8967,2017-02-24 11:09:30.207,Intermediário
3.883,3.8863,2017-02-24 12:05:42.431,Intermediário
3.87,3.872,2017-02-24 13:04:50.572,Intermediário
3.8693,3.8713,2017-02-24 13:04:50.576,Fechamento
3.8133,3.8159,2017-03-01 14:37:41.058,Abertura
3.8155,3.8165,2017-03-01 15:37:01.947,Intermediário
3.8149,3.8159,2017-03-01 15:37:01.96,Fechamento
3.8209,3.8223,2017-03-02 10:04:33.57,Abertura
3.8115,3.8126,2017-03-02 11:07:36.878,Intermediário
3.8255,3.8275,2017-03-02 12:10:41.713,Intermediário
3.8349,3.8369,2017-03-02 13:06:27.317,Intermediário
3.8239,3.8259,2017-03-02 13:06:27.32,Fechamento
3.832,3.8336,2017-03-03 10:10:38.202,Abertura
3.8278,3.8288,2017-03-03 11:10:48.038,Intermediário
3.8443,3.846,2017-03-03 12:07:35.137,Intermediário
3.8493,3.8516,2017-03-03 13:07:10.146,Intermediário
3.8442,3.8465,2017-03-03 13:07:10.168,Fechamento
3.8164,3.8174,2017-03-06 10:04:24.273,Abertura
3.8094,3.8104,2017-03-06 11:08:24.423,Intermediário
3.8142,3.8156,2017-03-06 12:09:25.383,Intermediário
3.8179,3.8198,2017-03-06 13:03:53.494,Intermediário
3.8116,3.8136,2017-03-06 13:03:53.512,Fechamento
3.8004,3.802,2017-03-07 10:08:23.834,Abertura
3.7949,3.7965,2017-03-07 11:03:24.341,Intermediário
3.8048,3.8068,2017-03-07 12:04:20.973,Intermediário
3.8002,3.8012,2017-03-07 13:08:12.534,Intermediário
3.8023,3.8033,2017-03-07 13:08:12.549,Fechamento
3.8259,3.8276,2017-03-08 10:04:21.348,Abertura
3.8407,3.8421,2017-03-08 11:10:29.545,Intermediário
3.8272,3.8289,2017-03-08 12:06:26.182,Intermediário
3.8267,3.8284,2017-03-08 13:03:50.021,Intermediário
3.8288,3.8304,2017-03-08 13:03:50.024,Fechamento
3.8598,3.8618,2017-03-09 10:06:27.363,Abertura
3.8513,3.8533,2017-03-09 11:09:24.359,Intermediário
3.8658,3.8678,2017-03-09 12:03:21.913,Intermediário
3.8698,3.8721,2017-03-09 13:10:47.063,Intermediário
3.8548,3.8571,2017-03-09 13:10:47.085,Fechamento
3.8587,3.8601,2017-03-10 10:02:25.846,Abertura
3.8423,3.8433,2017-03-10 11:02:22.293,Intermediário
3.8444,3.8464,2017-03-10 12:09:21.326,Intermediário
3.8399,3.8419,2017-03-10 13:06:40.685,Intermediário
3.8459,3.8479,2017-03-10 13:06:40.688,Fechamento
3.8509,3.8529,2017-03-13 10:10:29.152,Abertura
3.8587,3.8598,2017-03-13 11:11:28.252,Intermediário
3.8548,3.8568,2017-03-13 12:10:26.206,Intermediário
3.8567,3.8581,2017-03-13 13:03:09.611,Intermediário
3.8577,3.859,2017-03-13 13:03:09.637,Fechamento
3.841,3.843,2017-03-14 10:03:23.113,Abertura
3.8414,3.8434,2017-03-14 11:10:28.017,Intermediário
3.8446,3.8466,2017-03-14 12:11:26.009,Intermediário
3.8437,3.8447,2017-03-14 13:08:15.557,Intermediário
3.8488,3.8498,2017-03-14 13:08:15.562,Fechamento
3.8588,3.8608,2017-03-15 10:07:22.663,Abertura
3.8612,3.8629,2017-03-15 11:04:19.506,Intermediário
3.8509,3.8529,2017-03-15 12:05:28.88,Intermediário
3.8646,3.8666,2017-03-15 13:08:35.313,Intermediário
3.864,3.866,2017-03-15 13:08:35.316,Fechamento
3.8317,3.8328,2017-03-16 10:06:27.863,Abertura
3.8288,3.8298,2017-03-16 11:03:21.909,Intermediário
3.843,3.8455,2017-03-16 12:05:27.0,Intermediário
3.8585,3.8602,2017-03-16 13:10:52.122,Intermediário
3.8435,3.8452,2017-03-16 13:10:52.126,Fechamento
3.842,3.844,2017-03-17 10:04:21.078,Abertura
3.8377,3.8397,2017-03-17 11:02:23.74,Intermediário
3.8412,3.8429,2017-03-17 12:09:23.715,Intermediário
3.8439,3.8456,2017-03-17 13:05:02.625,Intermediário
3.8435,3.8452,2017-03-17 13:05:02.642,Fechamento
3.8471,3.8488,2017-03-20 10:03:04.55,Abertura
3.8285,3.8305,2017-03-20 11:07:30.847,Intermediário
3.8152,3.8161,2017-03-20 12:11:39.019,Intermediário
3.8053,3.8069,2017-03-20 13:10:47.043,Intermediário
3.8195,3.8212,2017-03-20 13:10:47.051,Fechamento
3.8264,3.828,2017-03-21 10:03:24.877,Abertura
3.827,3.8281,2017-03-21 11:07:25.239,Intermediário
3.8307,3.8333,2017-03-21 12:05:39.765,Intermediário
3.8494,3.8511,2017-03-21 13:03:42.91,Intermediário
3.8378,3.8395,2017-03-21 13:03:42.922,Fechamento
3.8569,3.8589,2017-03-22 10:09:24.57,Abertura
3.8511,3.8527,2017-03-22 11:07:23.74,Intermediário
3.8501,3.8521,2017-03-22 12:09:25.891,Intermediário
3.8503,3.8517,2017-03-22 13:02:37.393,Intermediário
3.8586,3.8599,2017-03-22 13:02:37.397,Fechamento
3.8959,3.8976,2017-03-23 10:09:23.604,Abertura
3.9179,3.9193,2017-03-23 11:08:26.558,Intermediário
3.9036,3.9053,2017-03-23 12:07:26.376,Intermediário
3.9226,3.9236,2017-03-23 13:11:51.954,Intermediário
3.9131,3.9141,2017-03-23 13:11:51.958,Fechamento
3.9202,3.9218,2017-03-24 10:05:40.497,Abertura
3.9017,3.9028,2017-03-24 11:04:21.651,Intermediário
3.9013,3.9024,2017-03-24 12:07:25.765,Intermediário
3.8901,3.8911,2017-03-24 13:05:41.42,Intermediário
3.9061,3.9071,2017-03-24 13:05:41.423,Fechamento
3.9339,3.9356,2017-03-27 10:03:28.119,Abertura
3.9456,3.9467,2017-03-27 11:11:30.751,Intermediário
3.9254,3.9271,2017-03-27 12:11:31.464,Intermediário
3.9256,3.9273,2017-03-27 13:09:39.523,Intermediário
3.9313,3.9329,2017-03-27 13:09:39.543,Fechamento
3.9315,3.9329,2017-03-28 10:02:27.391,Abertura
3.9258,3.9283,2017-03-28 11:11:31.858,Intermediário
3.9253,3.9264,2017-03-28 12:04:23.023,Intermediário
3.911,3.9133,2017-03-28 13:05:53.793,Intermediário
3.9121,3.9144,2017-03-28 13:05:53.887,Fechamento
3.8865,3.8875,2017-03-29 10:10:30.499,Abertura
3.8826,3.8846,2017-03-29 11:07:24.079,Intermediário
3.868,3.8703,2017-03-29 12:06:30.674,Intermediário
3.8699,3.871,2017-03-29 13:07:50.042,Intermediário
3.8748,3.8758,2017-03-29 13:07:50.06,Fechamento
3.8985,3.9005,2017-03-30 10:06:29.446,Abertura
3.9001,3.9021,2017-03-30 11:09:25.214,Intermediário
3.9023,3.904,2017-03-30 12:10:33.057,Intermediário
3.8981,3.9004,2017-03-30 13:04:37.164,Intermediário
3.9004,3.9028,2017-03-30 13:04:37.167,Fechamento
3.9448,3.9459,2017-03-31 10:07:24.926,Abertura
3.9516,3.9533,2017-03-31 11:03:25.568,Intermediário
3.9711,3.9731,2017-03-31 12:08:23.253,Intermediário
3.963,3.9653,2017-03-31 13:04:37.021,Intermediário
3.9705,3.9729,2017-03-31 13:04:37.024,Fechamento
3.8946,3.8963,2017-04-03 10:04:20.188,Abertura
3.8939,3.895,2017-04-03 11:06:31.132,Intermediário
3.8908,3.8928,2017-04-03 12:05:31.269,Intermediário
3.8853,3.8873,2017-04-03 13:11:51.244,Intermediário
3.8873,3.8893,2017-04-03 13:11:51.252,Fechamento
3.8923,3.8943,2017-04-04 10:10:30.606,Abertura
3.8878,3.891,2017-04-04 11:09:23.991,Intermediário
3.8805,3.8822,2017-04-04 12:06:27.592,Intermediário
3.8749,3.8759,2017-04-04 13:14:37.604,Intermediário
3.8828,3.8839,2017-04-04 13:14:37.607,Fechamento
3.854,3.8554,2017-04-05 10:04:20.998,Abertura
3.8607,3.8617,2017-04-05 11:02:21.435,Intermediário
3.8588,3.8599,2017-04-05 12:07:20.883,Intermediário
3.8602,3.8613,2017-04-05 13:09:36.586,Intermediário
3.8606,3.8617,2017-04-05 13:09:36.589,Fechamento
3.8837,3.8854,2017-04-06 10:08:23.347,Abertura
3.8906,3.8917,2017-04-06 11:07:24.999,Intermediário
3.8958,3.8968,2017-04-06 12:07:19.74,Intermediário
3.8811,3.8828,2017-04-06 13:03:01.167,Intermediário
3.889,3.8906,2017-04-06 13:03:01.171,Fechamento
3.8877,3.8894,2017-04-07 10:03:25.587,Abertura
3.8757,3.8777,2017-04-07 11:05:41.382,Intermediário
3.8778,3.8789,2017-04-07 12:03:20.922,Intermediário
3.8744,3.8767,2017-04-07 13:04:41.768,Intermediário
3.8791,3.8814,2017-04-07 13:04:41.774,Fechamento
3.8834,3.8854,2017-04-10 10:06:37.135,Abertura
3.898,3.9,2017-04-10 11:05:45.071,Intermediário
3.9086,3.9109,2017-04-10 12:03:23.626,Intermediário
3.9033,3.9053,2017-04-10 13:04:10.178,Intermediário
3.8987,3.9007,2017-04-10 13:04:10.183,Fechamento
3.8941,3.8958,2017-04-11 10:08:23.636,Abertura
3.904,3.906,2017-04-11 11:10:29.974,Intermediário
3.9316,3.9333,2017-04-11 12:04:26.018,Intermediário
3.9274,3.9285,2017-04-11 13:12:29.765,Intermediário
3.9219,3.923,2017-04-11 13:12:29.768,Fechamento
3.9291,3.9308,2017-04-12 10:11:33.422,Abertura
3.926,3.928,2017-04-12 11:04:20.345,Intermediário
3.9345,3.9368,2017-04-12 12:03:20.4,Intermediário
3.9357,3.9377,2017-04-12 13:06:48.762,Intermediário
3.9312,3.9332,2017-04-12 13:06:48.766,Fechamento
3.9146,3.9157,2017-04-13 10:05:45.605,Abertura
3.9076,3.9102,2017-04-13 11:52:14.209,Intermediário
3.9079,3.9096,2017-04-13 12:06:32.767,Intermediário
3.9251,3.9268,2017-04-13 13:09:28.093,Intermediário
3.9138,3.9155,2017-04-13 13:09:28.107,Fechamento
3.898,3.901,2017-04-17 10:09:28.091,Abertura
3.8964,3.8993,2017-04-17 11:07:24.866,Intermediário
3.9071,3.9085,2017-04-17 12:09:22.677,Intermediário
3.9042,3.9056,2017-04-17 13:05:51.131,Intermediário
3.9051,3.9065,2017-04-17 13:05:51.148,Fechamento
3.936,3.9377,2017-04-18 10:02:28.574,Abertura
3.9373,3.9391,2017-04-18 11:07:28.64,Intermediário
3.9486,3.9503,2017-04-18 12:11:31.301,Intermediário
3.9587,3.96,2017-04-18 13:11:11.609,Intermediário
3.9516,3.953,2017-04-18 13:11:11.625,Fechamento
4.0047,4.0057,2017-04-19 10:06:25.891,Abertura
3.9997,4.001,2017-04-19 11:03:26.553,Intermediário
4.0171,4.0182,2017-04-19 12:08:21.598,Intermediário
4.0143,4.0154,2017-04-19 13:09:50.686,Intermediário
4.0011,4.0022,2017-04-19 13:09:50.695,Fechamento
4.0148,4.0165,2017-04-20 10:03:19.965,Abertura
4.0304,4.0331,2017-04-20 11:02:24.116,Intermediário
4.0352,4.0375,2017-04-20 12:03:22.624,Intermediário
4.0439,4.0466,2017-04-20 13:10:38.934,Intermediário
4.0334,4.036,2017-04-20 13:10:38.938,Fechamento
3.9898,3.9915,2017-04-24 10:08:24.155,Abertura
3.9945,3.9966,2017-04-24 11:04:21.792,Intermediário
3.9947,3.9961,2017-04-24 12:03:22.127,Intermediário
3.992,3.994,2017-04-24 13:06:53.068,Intermediário
3.9934,3.9954,2017-04-24 13:06:53.08,Fechamento
4.0469,4.0483,2017-04-25 10:11:26.499,Abertura
4.0458,4.0475,2017-04-25 11:07:22.133,Intermediário
4.0457,4.0471,2017-04-25 12:07:20.91,Intermediário
4.0572,4.0589,2017-04-25 13:12:37.49,Intermediário
4.0518,4.0535,2017-04-25 13:12:37.494,Fechamento
4.0721,4.0741,2017-04-26 10:07:22.028,Abertura
4.0835,4.0856,2017-04-26 11:05:32.749,Intermediário
4.0876,4.089,2017-04-26 12:08:20.567,Intermediário
4.1025,4.1042,2017-04-26 13:02:41.792,Intermediário
4.0871,4.0888,2017-04-26 13:02:41.795,Fechamento
4.0849,4.0866,2017-04-27 10:05:09.02,Abertura
4.0873,4.0897,2017-04-27 11:05:29.959,Intermediário
4.0934,4.0951,2017-04-27 12:05:29.157,Intermediário
4.1065,4.1086,2017-04-27 13:04:42.326,Intermediário
4.0922,4.0943,2017-04-27 13:04:42.331,Fechamento
4.1278,4.1299,2017-04-28 10:20:47.845,Abertura
4.1389,4.141,2017-04-28 11:07:21.124,Intermediário
4.1393,4.1404,2017-04-28 12:05:26.847,Intermediário
4.1272,4.1293,2017-04-28 13:10:52.309,Intermediário
4.136,4.1381,2017-04-28 13:10:52.336,Fechamento
4.1162,4.1182,2017-05-02 10:03:01.679,Abertura
4.0917,4.0928,2017-05-02 11:10:27.102,Intermediário
4.0882,4.0902,2017-05-02 12:02:24.27,Intermediário
4.0913,4.0936,2017-05-02 13:05:31.841,Intermediário
4.0973,4.0997,2017-05-02 13:05:31.845,Fechamento
4.069,4.0711,2017-05-03 10:08:21.339,Abertura
4.061,4.0627,2017-05-03 11:09:22.567,Intermediário
4.0676,4.0696,2017-05-03 12:07:21.502,Intermediário
4.0613,4.0627,2017-05-03 13:11:44.424,Intermediário
4.0657,4.0671,2017-05-03 13:11:44.442,Fechamento
4.0971,4.0992,2017-05-04 10:11:26.794,Abertura
4.1013,4.103,2017-05-04 11:11:25.217,Intermediário
4.0979,4.099,2017-05-04 12:11:24.625,Intermediário
4.1073,4.1087,2017-05-04 13:06:37.796,Intermediário
4.1011,4.1025,2017-05-04 13:06:37.798,Fechamento
4.1185,4.1203,2017-05-05 10:03:22.58,Abertura
4.1116,4.1127,2017-05-05 11:08:21.842,Intermediário
4.1129,4.1147,2017-05-05 12:11:23.589,Intermediário
4.1083,4.1107,2017-05-05 13:10:18.098,Intermediário
4.1117,4.1141,2017-05-05 13:10:18.101,Fechamento
4.1336,4.1356,2017-05-08 10:05:33.43,Abertura
4.1274,4.1292,2017-05-08 11:03:31.373,Intermediário
4.1336,4.1356,2017-05-08 12:10:25.945,Intermediário
4.1391,4.1411,2017-05-08 13:09:42.394,Intermediário
4.1317,4.1337,2017-05-08 13:09:42.404,Fechamento
4.1233,4.1247,2017-05-09 10:02:26.049,Abertura
4.1176,4.1203,2017-05-09 11:11:25.895,Intermediário
4.1194,4.1208,2017-05-09 12:04:17.425,Intermediário
4.1145,4.1165,2017-05-09 13:07:46.097,Intermediário
4.1206,4.1226,2017-05-09 13:07:46.101,Fechamento
4.092,4.094,2017-05-10 10:08:22.147,Abertura
4.0901,4.0925,2017-05-10 11:07:21.816,Intermediário
4.0956,4.0967,2017-05-10 12:10:27.111,Intermediário
4.0792,4.0813,2017-05-10 13:02:56.552,Intermediário
4.0878,4.0898,2017-05-10 13:02:56.565,Fechamento
4.064,4.0651,2017-05-11 10:03:25.72,Abertura
4.0648,4.0668,2017-05-11 11:03:22.998,Intermediário
4.0629,4.0646,2017-05-11 12:05:30.335,Intermediário
4.0537,4.0557,2017-05-11 13:09:03.948,Intermediário
4.0647,4.0667,2017-05-11 13:09:03.951,Fechamento
4.0334,4.0345,2017-05-12 10:08:21.186,Abertura
4.0342,4.0356,2017-05-12 11:02:21.898,Intermediário
4.0313,4.033,2017-05-12 12:09:21.604,Intermediário
4.0227,4.0247,2017-05-12 13:09:38.949,Intermediário
4.0288,4.0308,2017-05-12 13:09:38.952,Fechamento
4.0014,4.0031,2017-05-15 10:06:28.77,Abertura
3.9973,3.9984,2017-05-15 11:04:24.419,Intermediário
4.0078,4.0102,2017-05-15 12:08:21.362,Intermediário
4.0082,4.0108,2017-05-15 13:10:14.932,Intermediário
4.0037,4.0063,2017-05-15 13:10:14.948,Fechamento
3.9866,3.988,2017-05-16 10:07:24.91,Abertura
3.9863,3.9883,2017-05-16 11:09:22.555,Intermediário
